codigocena,cena,classe,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1064,001/64,21,20.6466078613,21.1719927979,5.4229145508,13.6118214844,10.6120581381,0.4452704712,0.4452704712,5.4241881714,3.5590504761,0.4452704712,5.0654924255,12.1795272644,9.5108332703,26.4887834167,35.6622715088,59.7708775879,104.1553997253,114.4568408508,89.1549954883,188.0175124805,492.7987515015,266.7485488721,52.0222914185,82.8895369385,144.318953994,186.230470559,181.1961897706,229.8055770582,93.3670142578,118.3464188171,102.7098691101,182.4714921204,161.8624518921,161.8624518921,161.8624518921
1064,001/64,27,26.3230208008,0.9792999268,1.7804098572,1.5133012878,0.8896989502,1.3348834961,2.2245447754,2.2244124573,2.2252751831,1.0676904541,2.3152148132,3.4720392456,2.2253249512,2.9376745789,3.1150470398,3.1156709167,2.7599371826,2.2253337097,2.6706988281,3.8263316895,3.7374249146,2.2255141113,2.4931311523,2.4933470886,3.2046184143,5.1620324524,3.4709773438,4.0941883972,3.2923228821,2.3134012146,2.7596974548,2.4924613342,2.3144297241,2.3144297241,2.3144297241
1064,001/64,33,20975.4048997106,17357.1682209807,16596.6997457438,16561.4925445657,16037.5358088228,17634.0002577579,15146.2856305285,15083.413968254,15778.2842573291,14530.9549433801,15029.8874104154,16532.1542951951,15914.194156718,16852.2749210271,16058.0433917798,16933.3061102789,15901.0849942684,15509.2633008096,17521.8248546063,16415.6081806339,16266.865717914,15165.5895347543,16618.4542320743,16569.3988264009,16802.285187092,16090.4490246851,15763.7120818226,15648.1094982286,15668.7206251279,15577.8840010656,16733.7124214918,15998.1172132484,17589.0015744386,17589.0015744386,17589.0015744386
1065,001/65,3,2682906.40357269,2690340.31488528,2691419.18642524,2691450.02813835,2691756.92461021,2692321.53322646,2693289.81123811,2694052.14106845,2693242.53663683,2693023.29576035,2692437.59713299,2690044.73729204,2690045.82961668,2691336.57033846,2690279.11138698,2689716.28988772,2688234.57374613,2689107.77191206,2690051.45982282,2689975.65528678,2682864.84247169,2686826.86542704,2685500.34895051,2686706.51775097,2686332.16491982,2687614.71929481,2685747.75806481,2687381.76213813,2685915.49145687,2684197.05251338,2680942.9089482,2678669.0902225,2677929.63447016,2677929.63447016,2677929.63447016
1065,001/65,13,3353.6359546488,4141.9282748016,5378.5996210109,4495.8426744951,4544.9422804004,4298.13955484,3207.1322629218,3523.9640078857,3570.1250974379,3217.3769977419,2869.9312406979,4320.8805938961,3018.6131182866,3309.3113410761,2471.3177706752,3105.2575614575,3516.7922340106,3099.6583865974,1730.4931207573,2762.0360969564,8626.028989364,5893.988630897,6838.8497427649,7150.2173450076,5851.7888071564,3935.6655422164,6366.701418078,5325.5868029161,7138.8023058044,8920.6605020546,7715.2016278771,7256.3669982996,10476.0709496505,10476.0709496505,10476.0709496505
1065,001/65,15,2.3963774612,4.3481490652,4.6736119315,5.159599191,5.9454594399,11.5308852835,41.0824077671,157.7977879941,207.4329245778,396.9419687589,559.5036109426,678.9674027903,900.7221197836,1145.5641206654,1648.974530924,1961.1290388476,2773.5082678012,2938.7791610675,2927.1049519313,3168.2178950326,3279.1496759921,3193.3322941123,3507.1990899805,3305.6678793108,3222.5859151953,3431.8751603513,3011.7672342271,3183.985408983,3111.8222093288,2992.5583617822,3256.5398442898,3473.0834507417,3087.4283852318,3087.4283852318,3087.4283852318
1065,001/65,21,4806.8828865665,1140.9018269814,1590.2957650505,1797.1065325838,1416.9271927319,1692.4740944508,1855.2696451521,1945.8447609619,1676.9992575327,1598.0392987582,1344.45561811,1155.8163928607,1158.7214801791,1507.2461228152,2373.6501593495,3491.8799276624,2473.0985621764,2815.8184327704,2088.2751469122,2431.5239874865,3512.3804027961,1820.5083153079,1480.1586580099,713.1180824723,821.3488313833,1944.952820909,1233.7068044212,2073.9596041687,902.8673895896,887.188069423,628.1239017092,1232.1146029487,937.6422302917,937.6422302917,937.6422302917
1065,001/65,24,123.7888190247,157.9039441589,150.4605821777,153.2075435974,139.6500674133,141.5994891968,122.5482749084,102.6109322937,105.446454718,106.4212447388,105.3578703674,128.3080110046,100.1298983887,111.2949053528,114.6621064209,106.42119953,108.1047925659,108.9022766113,109.3453942505,125.0293063416,141.6881506165,115.8138685425,107.5730949158,131.4094743469,137.1690812988,150.2835305908,122.4597426331,129.9030382568,126.0927534973,130.4346748779,113.5987722046,129.9917439514,134.4221686035,134.4221686035,134.4221686035
1065,001/65,25,429.5634495667,968.3825513672,112.9414625359,472.1742065293,161.0271105285,271.4772592302,103.161030658,121.1446841248,395.1744197327,313.111656189,276.9503454346,245.5737671021,272.3355151184,268.4107491828,803.9433736213,525.5359051147,660.8274326543,750.4676172119,457.3882210632,761.104265625,1872.8974536133,1017.6596013489,1159.999197052,404.2208253967,305.7191353601,1090.5667585366,1180.9889118362,2130.887398011,1991.8860148956,1816.9728616069,1564.6582475566,1913.6954050465,1860.3857980519,1860.3857980519,1860.3857980519
1065,001/65,27,31.9037352661,13.1070221069,11.6894281921,12.2199669739,12.6641909363,11.5130443481,12.1323824097,12.3092775818,12.9297027466,13.637763501,13.0182104797,13.0181597351,14.1698447266,12.7534378113,13.7271531616,12.7523110779,13.2840752502,12.7526827209,13.0175215881,12.9296235413,14.4372562866,14.6142061279,13.9037704163,12.8410766785,11.9547708984,13.1965697327,13.4624529541,12.5757424866,12.4873245789,13.6385337097,13.8168466309,15.2363404663,14.8804954041,14.8804954041,14.8804954041
1065,001/65,33,35936.8820908471,30824.570232372,28923.6099899961,29205.7182244165,29553.3759744666,28843.1893323331,28960.3196442007,27675.6443668353,28380.8123925454,28922.6321960891,29984.6428570954,31004.1552666756,32080.9352929496,29900.3058707546,29886.0704049739,28672.1910547169,29811.2677755367,28757.3064170985,30214.3727067742,28354.9604243448,27280.0324857467,28708.6745427413,28983.4243824575,29167.4644519294,30908.7254250031,29410.1972089659,29914.6122571526,27352.7967531692,28392.00743156,28632.9513692786,33356.6086976409,34901.8781221568,33150.9923887215,33150.9923887215,33150.9923887215
1066,001/66,3,2685770.80405582,2686551.64667573,2683187.43066714,2680935.96128807,2678601.43731793,2677902.13569902,2677137.58975444,2674860.08418676,2672589.58417001,2669557.59212696,2664497.83601388,2656942.05279672,2651616.5768105,2639327.3878421,2632782.15747764,2628037.4746174,2619862.13323607,2610138.30963912,2588312.30991558,2568147.66307894,2555013.70900976,2534600.71168237,2526070.08680838,2522440.08051834,2522653.14834653,2522433.34560866,2517026.20416887,2519258.51475347,2514710.32846753,2508503.64641974,2501213.42183978,2479992.04876712,2477921.44199766,2477921.44199766,2477921.44199766
1066,001/66,13,5449.4652548144,5671.0287101444,6576.8806000006,6963.2996147154,6932.5819170283,5774.2932558343,5473.341325153,6064.6100685713,5433.1193930686,5386.9492307524,5910.1055693463,7016.0388508109,6846.0046823436,8945.5644194682,7669.6373222378,6671.7835480775,6739.4284756934,7681.1063867933,10486.4127735951,8944.3724402508,10817.8992585015,12149.2476709244,11474.5444835049,10716.6090875957,8615.0847836605,6783.0780326732,9766.8723143526,8706.895779478,9723.9084225158,9209.8158082057,7722.5803439364,12369.7375842928,13616.4255504218,13616.4255504218,13616.4255504218
1066,001/66,15,13263.0317205751,14056.5046105143,16670.7244981161,18789.6696014127,22149.5034129254,25026.1712059585,26543.6878542212,28265.9831212416,30689.4138667434,33925.020676824,37638.0925596693,41431.8367129275,46419.4242214705,58416.9624503206,66618.5189102824,72651.0889021516,78076.5396008363,84766.6934038158,107591.090216972,129933.61077074,138070.079459223,159777.461675077,166534.546985499,171352.854967663,174107.964001066,175796.511253823,175332.840815105,176555.129622266,181700.150808126,186642.213733735,196181.692254098,204327.818395103,210093.589441475,210093.589441475,210093.589441475
1066,001/66,21,4371.7285428312,4806.7054918444,4759.9269441487,4097.5862557945,3266.1325808687,2433.3824418545,2166.6369572866,2398.0453595047,2413.9870356618,2151.0853866194,2878.4528312711,5244.7774070209,5776.9956071255,3334.0640130751,3796.187830513,3458.0441293724,5122.271946854,6550.561873354,3788.5249008021,3783.7355158154,4573.9211360031,3700.8535985118,5346.3143279168,5583.4364940064,5270.3658724372,6011.6224103114,6473.479551549,6020.9235578782,4942.5916527375,5706.6987057467,4026.3910260375,11544.2962189641,7696.6741430581,7696.6741430581,7696.6741430581
1066,001/66,25,339.5918913158,392.5141371216,894.7291451028,574.0540801086,462.2920302307,564.7848467712,413.2423689286,382.3349850281,354.765759082,333.570340855,415.0622892151,576.6460640747,932.3262069092,660.2934718807,1044.7078000833,624.8475799194,946.013784157,1627.5421182936,1013.8834824525,533.63809587,1244.9501331345,468.4458126904,395.0573572226,319.6084845215,536.6018571352,295.5810892029,385.8668143494,349.7426945313,278.3495270081,400.8888234863,449.8251714844,746.3658140649,471.0435661499,471.0435661499,471.0435661499
1066,001/66,27,7.0687284119,8.8371654846,7.6868852783,9.9001927917,11.2256357727,10.2530888428,8.0405936584,7.6867276489,8.484888031,7.5131467285,8.9249707764,9.1909855042,8.7486856812,10.693772583,8.3941605042,9.5911120781,10.3000168572,12.3736124451,9.013132135,6.8930528809,6.4511790527,9.1044904602,9.985424054,10.9581307007,9.9834969666,6.6289684082,8.3959436401,9.8067807129,9.5425228577,11.0478907959,11.2227482178,11.5766428223,9.3673714417,9.3673714417,9.3673714417
1066,001/66,33,8556.2536442835,6270.7070472203,5660.5650982365,6387.4728051351,6334.770943245,6046.9232997326,6015.4049843076,5779.1993892475,6268.588725396,6396.2129292532,6409.4696038503,6537.401020972,6157.8676240063,7062.9778686177,5838.3403367622,6305.1139490458,7001.2567775636,6981.356804196,6556.7094164892,6408.0308835774,8030.9336623974,7052.1189080544,7927.4084514971,7334.3961552347,6564.7954802483,6431.1764749657,8764.2842301922,6856.9306497222,6393.0724373109,7283.6324563836,8152.8104545519,8766.1004157447,7949.401767896,7949.401767896,7949.401767896
1067,001/67,3,1200979.30282098,1199165.14229033,1176054.21032136,1159120.61473533,1143646.49189514,1130603.61761386,1121000.82390969,1103740.15969188,1091381.81238958,1072137.30809033,1043733.09202678,1013488.95938425,989229.616917924,967553.168555342,944776.822776235,921735.048119941,895134.989703972,859081.464287798,815805.343382056,781901.26247577,755396.477923316,722362.800741841,702099.270560929,690661.295781325,687244.956632071,684445.559466089,684071.645437195,687458.543668101,687567.180767947,690258.593261641,687610.969886663,678699.186004544,678452.994501592,678452.994501592,678452.994501592
1067,001/67,13,389.8512015474,580.6046461349,280.4997887573,491.9396705933,1335.9002147363,230.256766884,181.3178535234,364.8125348405,208.8997226945,178.044455863,924.4720592907,1266.6944151275,453.7263790234,1567.4470432268,632.1963954423,572.2068267156,824.186334427,458.3636271693,675.4085473202,593.7226650389,396.804105059,855.4839785618,904.7967597905,1508.6039806632,1490.2182971478,413.7842201294,455.8103909416,731.9212649609,1701.8566455774,978.891266845,455.7910592474,1574.8433228149,969.8384939356,969.8384939356,969.8384939356
1067,001/67,15,47282.3286848622,43083.1905552963,50427.5816788175,65833.1788526908,88784.8526548922,114145.287569538,131350.138395193,146858.606701682,160113.069018252,179944.885706506,208714.37141977,239617.537345867,265039.23702372,285099.537483427,307533.47902448,327851.827324806,351748.094003779,386292.213096454,438532.351129128,475761.125416249,501909.494684393,535136.84071867,553698.381646341,563798.495862009,567934.967968342,570895.389994269,570144.00748517,566754.828005367,569756.082262074,567132.016674588,570465.589889826,574608.075944865,574568.57007882,574568.57007882,574568.57007882
1067,001/67,21,14299.4219728421,19088.3480139844,32134.8747853632,33229.7121026729,26343.5229196827,15862.7710716037,9103.7917049746,10590.3966054428,9872.2305755601,8461.1936229371,8845.6502560711,6695.777013656,6331.981689466,6098.1351672114,7168.2579919288,10814.0959555032,13149.2332226132,15322.6464320457,6289.5213262171,3175.0120798618,3242.4700131229,2995.1827427388,4194.6978906538,5249.901128339,3853.8911673416,5384.2345965877,6579.5986578386,5948.6431195147,1311.565669736,1324.218837395,1408.2953676732,4380.7646537348,5566.0468535413,5566.0468535413,5566.0468535413
1067,001/67,24,504.5386634705,565.9535639832,596.2804072083,522.972350116,535.981322998,558.3388108826,508.7240931519,522.1326795776,605.2577420959,538.5082677185,586.1359035156,595.3829828186,666.2736658875,636.6933759216,675.101713623,651.8381379089,679.8477798096,692.957762146,645.2583532104,644.9809259521,701.2594570007,672.5193244812,668.4108260254,653.0797407837,737.717545166,745.8224555542,759.0408833313,788.9795440918,758.3690047913,825.8717864014,837.5392427979,837.0722360718,890.8003111023,890.8003111023,890.8003111023
1067,001/67,25,326.2656789053,579.9023978127,3228.0250361609,3782.0383312723,2435.6479200654,1934.5108069869,836.1174530579,1339.1595348923,1039.8806641968,1110.8168550598,478.6290782166,797.0985650269,920.0033877075,1123.5544673706,1134.6772964478,971.8516707304,1012.5166780945,1012.5936781721,719.9597719267,457.9044587019,427.6259790449,254.6036139631,150.4095333801,135.4333437622,135.1884595947,124.4187523682,128.3951505676,137.7415010559,109.5288793335,172.9189897949,149.0065125244,248.0236076535,666.3145831238,666.3145831238,666.3145831238
1067,001/67,27,33.7256871704,34.8710771362,32.5797875244,34.5193195679,36.5464523315,36.1037494812,33.1966087524,32.9323956787,32.8459256714,35.0480895142,31.5257312988,34.0800449768,32.4938498474,31.7018601624,32.6718741577,36.8976369324,33.5531048218,33.8149177856,31.5259660889,29.6763664612,28.531901593,28.2671901123,30.0267314148,30.5580526367,29.8509593262,30.2046275696,29.2341435425,31.6989960205,29.4977833313,30.027775885,30.2899094727,30.641618396,30.4661528259,30.4661528259,30.4661528259
1067,001/67,33,1837.2833661977,2554.7055313078,2898.6662708353,2637.7427138399,2533.7746962046,2281.831686792,2638.6080576832,2204.5179320838,2398.7220379987,3246.9129880793,2338.8416011048,3157.1883244177,2979.3851625109,3542.4801234023,3699.511003822,3018.9524036523,3070.2972487167,2758.6642747056,2953.349600294,3089.0336881964,3550.0540127406,3347.0197659121,3906.7241277256,3615.3501867447,4225.9270472948,3613.3039637113,3484.985927664,3800.3619771464,4418.6370634383,4930.1794836632,4695.2362080161,5274.1106881449,4507.6871012962,4507.6871012962,4507.6871012962
2057,002/57,3,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66166.9931116166,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66167.1714609757,66165.3878009537,66160.2193985873,66167.1714609757,66167.1714609757,66166.5470879533,66167.1714609757,66161.641773018,66167.1714609757,66167.1714609757,66167.1714609757
2057,002/57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783660022,6.9520623884,0,0,0.6243730225,0,5.5296879578,0,0,0
2057,002/57,27,0,0,0,0,0,0,0,0.1783493591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,002/59,3,288553.860502651,289002.972537106,288071.992688215,287894.601560557,287798.740346754,288227.040452428,288383.363624201,288869.874829394,288607.306475345,289683.912523825,290006.671437721,289134.792411991,287996.699471209,288091.513441659,288737.756987443,288573.260700348,288162.93918068,287879.028192439,288744.660804065,287601.458446571,287877.952579547,288102.344155799,287883.209633446,287418.724877705,288171.391189643,287967.718167682,288071.362786229,288824.939834173,288490.370181902,288160.894160734,287836.460070206,286159.620994535,285902.326487631,285902.326487631,285902.326487631
2059,002/59,13,4226.7099519379,4066.908639152,5084.5164096982,5201.5560351495,5149.4950644037,4770.0493933888,4827.5457144934,4285.0151655507,4376.129700869,3350.570708357,3133.1217060401,4045.4510710794,4875.2135158817,4798.080938621,4347.5633588007,4520.6883952482,4972.4153436947,4805.1000859802,4406.7131928397,5474.0119519404,5048.4771895093,4860.224628209,5093.751315209,5576.9608859442,4816.194468758,4958.1003745614,4831.7215973222,4211.1307753598,4776.207391481,5158.7415066612,5471.9749671987,7081.3604465942,7431.3658739509,7431.3658739509,7431.3658739509
2059,002/59,21,81.4319247803,48.060645751,55.1609535206,84.6717379833,97.6685531023,78.4652782816,70.8665237561,51.9161331555,62.2137269262,54.866175697,36.5416968579,56.4754288892,308.1065371167,336.8895496778,157.6132140575,221.4368311678,296.9509076913,277.8836867435,262.8673398502,324.8264264613,349.8583564972,392.1134762858,423.7670240539,386.5385014507,373.2729014801,276.0170410431,253.6895836034,286.2611960285,251.5704587196,228.6235963428,244.1582249823,229.7059541029,200.2183338749,200.2183338749,200.2183338749
2059,002/59,25,1.60900672,2.1604111633,9.0433782532,26.3849295471,47.5701673157,53.2910961243,28.4408515991,7.8813171814,12.4401903564,11.0099473816,4.2163450684,3.0542982422,2.0710177429,2.6967324219,1.8922330139,2.8755083435,2.9648960754,5.8253596436,5.020846637,1.8028452026,1.5196055969,0.9832787354,1.6090016235,2.1453284912,2.6816686951,1.6089934143,1.6089934143,7.5981007507,7.687488562,7.5981007507,8.3591267151,41.2546446045,12.8286264526,12.8286264526,12.8286264526
